UserID,Age,Gender,Region,Preferred_Language,Subscription_Plan,Signup_Date,Monthly_Spend_USD,Total_Watch_Hours_90,Num_Sessions_Last_30,Avg_Session_Min,Favorite_Genre,Preferred_Device,Num_Ratings,Avg_Rating,Reviews_Count,Sentiment_Score,Avg_Ad_View_Sec,Ad_Click_Rate,Implicit_Pref_Score,Top_Content_1,Top_Content_2,Top_Content_3,Last_Active_Date,Churn,Liked_Genres
200280,36,Female,UAE,Spanish,Premium,27-01-2021,12.99,28.19,8,14.62,Drama,Mobile,5,3.62,0,1,3.52,0.172,2.69,5664,5831,5825,09-11-2025,0,Drama;Drama
200281,30,Male,Canada,English,Standard,06-05-2025,7.99,76.32,2,24.44,Action,Mobile,5,3.44,2,-0.23,16.06,0.052,29.34,5779,5534,5619,04-09-2025,1,Action;Kids
200282,36,Male,India,Hindi,Free,30-04-2024,0,49.52,2,36.64,Documentary,Mobile,8,3.48,2,0.91,13.87,0.138,18.65,5200,5862,5985,11-11-2025,0,Documentary;Horror
200283,18,Male,UK,English,Basic,06-07-2024,3.99,74.9,14,38.3,Kids,Mobile,3,4.51,4,0.05,8.4,0.08,4.12,5383,5523,5537,09-11-2025,0,Kids;Horror
200284,26,Male,India,English,Standard,21-07-2025,7.99,90.1,2,25.88,Thriller,Desktop,5,3.61,4,1,11.02,0.021,30.64,5428,5285,5910,10-11-2025,0,Thriller;Thriller
200285,30,Female,UAE,English,Basic,21-02-2024,3.99,15.97,3,37.59,Thriller,Mobile,3,3.12,1,0.31,5.57,0.05,3.67,5335,5874,5045,07-11-2025,0,Thriller;Action
200286,24,Male,UK,English,Standard,07-05-2021,7.99,90.36,5,28.76,Drama,Desktop,3,3.52,3,0.3,17.12,0.036,13.21,5758,5259,5940,31-10-2025,0,Drama;Comedy
200287,22,Female,UK,Telugu,Standard,28-07-2024,7.99,90.08,6,32.23,Action,TV,7,3.83,2,-0.25,24.41,0.299,11.9,5450,5173,5630,05-11-2025,0,Action;Romance
200288,19,Male,USA,English,Standard,16-11-2021,7.99,77.96,10,45.25,Documentary,Mobile,4,3,3,1,8.13,0.037,7.98,5216,5717,5294,15-10-2025,0,Documentary;Documentary
200289,26,Female,India,French,Basic,03-02-2021,3.99,79.07,3,44.09,Drama,Mobile,4,4.78,0,0.79,19.34,0.425,16.27,5941,5760,5125,09-11-2025,0,Drama;Kids
200290,26,Male,India,Hindi,Basic,28-10-2022,3.99,21.52,7,25.03,Comedy,Mobile,2,4.32,2,0.51,6.84,0.026,2.85,5586,5771,5548,07-11-2025,0,Comedy;Comedy
200291,36,Male,Australia,English,Free,07-09-2024,0,21.09,2,24.43,Documentary,TV,6,4.66,2,0.34,8.81,0.034,8.19,5672,5330,5344,07-11-2025,0,Documentary;Thriller
200292,18,Female,Canada,Hindi,Basic,25-06-2021,3.99,73.97,6,30.89,Documentary,Mobile,3,4.04,4,-0.2,20.6,0.193,10.35,5255,5452,5892,09-11-2025,0,Documentary;Documentary
200293,32,Male,India,Hindi,Basic,10-05-2020,3.99,37.09,5,34.73,Drama,Mobile,7,2.54,0,0.6,11.28,0.004,7.17,5529,5782,5423,23-09-2025,0,Drama;Drama
200294,40,Male,India,Tamil,Standard,25-10-2025,7.99,33.29,8,28.42,Thriller,Mobile,7,4.72,3,0.16,16.12,0.083,4.3,5505,5471,5167,07-11-2025,0,Thriller;Thriller
200295,36,Female,India,English,Standard,10-03-2021,7.99,69.32,6,45.41,Drama,TV,8,3.28,6,0.23,10.38,0.007,10.34,5438,5081,5269,14-10-2025,0,Drama;Kids
200296,26,Female,UK,English,Free,02-02-2022,0,66.78,0,38.47,Drama,Mobile,6,3.33,1,0.73,1.18,0.03,65.6,5650,5321,5194,08-09-2025,1,Drama;Kids
200297,45,Male,UAE,Spanish,Basic,11-06-2022,3.99,22.17,5,39.06,Kids,Mobile,7,3.89,3,0.37,26.02,0.015,4.05,5470,5441,5930,09-11-2025,0,Kids;Action
200298,20,Male,India,French,Basic,24-04-2025,3.99,144.8,9,22.33,Documentary,Mobile,4,4.63,1,0.21,10.7,0.04,16.89,5006,5399,5124,10-11-2025,0,Documentary;Romance
200299,22,Female,India,Spanish,Free,27-11-2021,0,14.17,2,46.67,Romance,Mobile,7,4.43,3,1,12.94,0.009,5.06,5219,5188,5271,23-10-2025,0,Romance;Action
200300,40,Male,UAE,English,Standard,07-05-2020,7.99,49.66,1,6.8,Drama,Desktop,2,4.34,1,-0.29,7.6,0.054,21.95,5916,5438,5058,11-11-2025,0,Drama;Horror
200301,36,Male,UK,Tamil,Free,22-08-2025,0,76.69,2,43.34,Documentary,Mobile,5,3.61,3,-0.79,16.68,0.045,28.84,5513,5885,5880,10-08-2025,1,Documentary;Drama
200302,22,Male,India,English,Basic,19-10-2021,3.99,39.84,8,44.34,Thriller,Desktop,3,3.6,2,-0.28,16.24,0.068,5.23,5576,5898,5059,06-11-2025,0,Thriller;Thriller
200303,20,Female,USA,English,Free,17-05-2023,0,54.94,4,30.68,Comedy,TV,7,4.01,4,0.29,2.66,0.135,10.59,5721,5850,5450,09-11-2025,0,Comedy;Horror
200304,34,Female,India,English,Premium,08-08-2021,12.99,18.16,6,47.73,Thriller,Mobile,5,3.72,2,0.62,13.03,0.128,2.8,5513,5448,5820,02-11-2025,0,Thriller;Horror
200305,20,Male,India,Hindi,Standard,24-08-2022,7.99,37.89,6,34.37,Drama,TV,7,4.33,2,-0.25,17.26,0.125,5.45,5869,5743,5217,10-11-2025,0,Drama;Thriller
200306,20,Male,USA,English,Basic,04-04-2023,3.99,44.46,2,35.62,Romance,Mobile,9,4.3,1,1,19.2,0.081,12.52,5189,5470,5581,11-11-2025,0,Romance;Drama
200307,22,Male,USA,English,Standard,02-05-2020,7.99,12.12,5,38.4,Action,Mobile,6,4.15,0,0.31,15.88,0.1,1.9,5975,5540,5482,25-10-2025,0,Action;Drama
200308,28,Female,UAE,Telugu,Standard,27-08-2024,7.99,16.75,10,66.87,Drama,TV,5,2.28,1,0.29,16.41,0.041,1.32,5247,5862,5244,06-11-2025,0,Drama;Romance
200309,22,Male,USA,English,Premium,15-12-2021,12.99,119.85,3,48.44,Drama,Mobile,7,3.88,3,-0.57,8.76,0.101,32.04,5769,5461,5103,04-11-2025,0,Drama;Action
200310,32,Male,UK,English,Basic,20-12-2020,3.99,31.94,8,42.01,Drama,TV,1,3.73,1,-0.67,4.63,0.005,3.67,5977,5835,5517,10-11-2025,0,Drama;Drama
200311,18,Female,India,English,Premium,17-10-2021,12.99,47.94,1,25.87,Drama,Mobile,3,3.9,3,-0.87,10.13,0.036,19.5,5686,5515,5811,11-11-2025,0,Drama;Drama
200312,30,Male,India,French,Premium,05-08-2021,12.99,50.49,9,36.44,Action,Desktop,3,3.35,2,1,4.49,0.113,4.16,5621,5237,5264,07-11-2025,0,Action;Action
200313,28,Female,India,Hindi,Premium,26-08-2024,12.99,227.18,10,26.87,Documentary,Mobile,11,3.01,2,0.93,7.57,0.032,18.68,5572,5181,5241,04-11-2025,0,Documentary;Drama
200314,19,Male,India,English,Standard,03-07-2020,7.99,109.72,5,43.22,Drama,Mobile,4,4.08,3,0.2,7.48,0.043,20.08,5555,5410,5846,28-10-2025,0,Drama;Documentary
200315,30,Male,UK,Telugu,Standard,21-04-2025,7.99,87.66,12,36.4,Drama,Mobile,2,3.59,3,-0.53,6.36,0.081,5.74,5428,5516,5861,05-11-2025,0,Drama;Romance
200316,18,Male,Australia,Telugu,Basic,18-06-2020,3.99,36.53,2,23.75,Thriller,TV,5,4.14,3,0.03,15.19,0.115,10.74,5550,5912,5734,27-10-2025,0,Thriller;Romance
200317,36,Female,India,English,Standard,12-04-2020,7.99,11.57,5,35.81,Romance,TV,7,3.4,0,1,5.92,0.049,2.24,5363,5860,5831,10-11-2025,0,Romance;Kids
200318,40,Female,India,Hindi,Standard,16-01-2022,7.99,55.42,3,26.51,Comedy,Mobile,2,4.65,1,-0.1,23.01,0.018,14.11,5770,5072,5229,11-11-2025,0,Comedy;Action
200319,32,Female,UAE,Tamil,Standard,29-06-2022,7.99,42.41,5,36.51,Comedy,Desktop,5,4.4,0,-0.34,17.93,0.005,7.41,5594,5182,5452,10-11-2025,0,Comedy;Kids
200320,32,Male,India,Hindi,Basic,13-08-2020,3.99,6.75,8,26.41,Action,Mobile,2,3.98,2,-0.03,19.14,0.043,0.74,5396,5104,5931,28-10-2025,0,Action;Comedy
200321,19,Female,USA,English,Standard,30-01-2021,7.99,185.57,3,35.27,Comedy,Mobile,1,3.67,1,0.02,7.87,0.094,42.68,5733,5272,5455,28-10-2025,0,Comedy;Romance
200322,28,Male,UK,Telugu,Standard,29-09-2024,7.99,105.34,11,42.5,Drama,Desktop,6,4.31,5,0.64,13.2,0.156,7.9,5919,5287,5986,10-11-2025,0,Drama;Thriller
200323,50,Male,USA,Hindi,Free,17-01-2024,0,40.48,0,34.47,Romance,Desktop,4,4.04,3,-1,5.74,0.009,41.92,5623,5087,5544,11-11-2025,0,Romance;Thriller
200324,34,Female,India,English,Standard,05-07-2020,7.99,8.49,5,31.09,Action,TV,7,3.94,2,0.3,13.3,0.046,1.4,5777,5386,5865,31-10-2025,0,Action;Comedy
200325,20,Male,India,English,Standard,29-10-2021,7.99,124.56,4,37.03,Action,Desktop,7,4.43,2,-0.22,1.39,0.015,23.95,5136,5073,5374,24-08-2025,1,Action;Romance
200326,28,Male,UK,English,Standard,16-10-2025,7.99,41.52,3,41.97,Romance,Mobile,6,4.66,1,-0.12,18.37,0.078,11.19,5434,5603,5024,28-10-2025,0,Romance;Kids
200327,40,Male,USA,English,Basic,02-12-2020,3.99,27.37,9,23.93,Action,Desktop,6,3.05,1,0.65,8.13,0.137,2.63,5848,5685,5306,10-09-2025,1,Action;Drama
200328,34,Male,India,Tamil,Basic,27-04-2021,3.99,53.56,12,37.61,Drama,Mobile,6,3.17,1,-0.58,13.82,0.001,3.36,5318,5310,5374,03-11-2025,0,Drama;Documentary
200329,32,Male,UK,English,Premium,15-06-2020,12.99,80.16,4,48.18,Comedy,Mobile,7,3.33,0,0.31,14.93,0.12,18.21,5535,5699,5187,28-10-2025,0,Comedy;Comedy
200330,22,Female,India,English,Basic,11-05-2022,3.99,10.6,7,40.74,Drama,Mobile,4,2.9,3,0.49,8.68,0.045,1.23,5501,5443,5961,09-11-2025,0,Drama;Drama
200331,40,Male,UK,Hindi,Standard,17-01-2024,7.99,45.6,2,35.58,Drama,Mobile,9,3.76,5,0.55,7.21,0.131,17.91,5349,5918,5989,04-11-2025,0,Drama;Documentary
200332,18,Female,India,English,Basic,04-12-2024,3.99,11.23,5,41.4,Action,Mobile,4,4.16,1,0.62,11.28,0.178,2.16,5059,5236,5640,08-11-2025,0,Action;Horror
200333,19,Female,Canada,French,Standard,17-10-2022,7.99,17.06,5,39.52,Documentary,Mobile,6,3.79,3,0.54,16.82,0.038,2.54,5778,5674,5112,09-11-2025,0,Documentary;Thriller
200334,18,Male,India,English,Basic,22-03-2025,3.99,55.19,3,42.54,Horror,Mobile,7,3.48,2,0.63,11.12,0.098,16.37,5140,5585,5493,08-10-2025,0,Horror;Horror
200335,50,Male,India,English,Standard,09-03-2024,7.99,55.9,6,14.76,Action,Mobile,4,4.48,2,-0.33,15.62,0.039,9.12,5958,5737,5294,18-10-2025,0,Action;Horror
200336,40,Male,India,English,Basic,10-08-2023,3.99,110.91,11,19.47,Drama,Mobile,6,3.88,0,1,16.76,0,11.04,5893,5896,5422,06-11-2025,0,Drama;Documentary
200337,24,Female,India,English,Free,25-05-2023,0,11.79,2,45.05,Drama,Mobile,2,4.01,0,-0.51,10.85,0.058,4.21,5628,5230,5149,10-11-2025,0,Drama;Comedy
200338,24,Male,UAE,English,Basic,27-04-2020,3.99,120.95,7,19.95,Romance,Mobile,6,4.49,1,0.42,11.32,0.038,17.72,5204,5254,5151,29-10-2025,0,Romance;Romance
200339,36,Female,Australia,Tamil,Free,28-06-2024,0,15.86,7,39.02,Thriller,TV,4,3.73,3,-0.21,12.83,0.009,2.13,5158,5952,5174,09-11-2025,0,Thriller;Horror
200340,28,Male,India,French,Premium,29-03-2025,12.99,46.52,6,31.48,Action,Desktop,3,5,3,-0.83,18.85,0.181,7.59,5330,5674,5197,10-11-2025,0,Action;Thriller
200341,32,Female,India,English,Premium,02-06-2025,12.99,33.26,8,25.04,Romance,TV,3,3.53,2,-0.14,9.94,0.064,3.86,5974,5355,5255,07-11-2025,0,Romance;Romance
200342,32,Male,UK,Hindi,Basic,24-10-2021,3.99,49.91,10,38.5,Romance,Mobile,5,5,2,0.13,18.83,0.177,5.32,5196,5762,5414,05-09-2025,1,Romance;Drama
200343,20,Male,Canada,Tamil,Standard,07-04-2023,7.99,94.48,9,37.01,Documentary,TV,3,3.22,1,1,13.53,0.031,9.52,5431,5495,5168,10-11-2025,0,Documentary;Romance
200344,20,Female,USA,Telugu,Basic,18-01-2023,3.99,21.87,5,56.1,Drama,Mobile,4,4.11,3,1,7.58,0.116,3.99,5724,5410,5082,04-09-2025,1,Drama;Documentary
200345,20,Female,India,English,Standard,21-06-2022,7.99,148.05,4,28.75,Romance,Mobile,3,3.41,2,0.12,11.75,0.008,34.55,5553,5199,5070,11-11-2025,0,Romance;Comedy
200346,22,Male,India,English,Standard,26-06-2021,7.99,22.09,6,49.4,Documentary,Mobile,6,4.47,1,-0.63,5.28,0.14,3.06,5871,5429,5837,20-10-2025,0,Documentary;Drama
200347,30,Female,USA,English,Premium,12-03-2022,12.99,74.53,6,38.52,Comedy,Desktop,9,3.51,1,-0.58,3.92,0.266,8.63,5519,5752,5426,17-10-2025,0,Comedy;Comedy
200348,26,Male,India,Hindi,Basic,15-05-2024,3.99,58.9,8,28.39,Action,Mobile,5,3.97,2,0.66,15.64,0.046,5.53,5862,5749,5402,29-10-2025,0,Action;Documentary
200349,30,Female,USA,Telugu,Standard,02-06-2025,7.99,109.23,9,42.99,Comedy,Mobile,6,3.41,5,0.62,16.79,0.026,12.98,5884,5475,5955,05-11-2025,0,Comedy;Drama
200350,18,Female,India,English,Basic,24-08-2021,3.99,98.52,10,40.66,Horror,Mobile,4,4.36,2,-0.16,11.8,0.007,10.29,5617,5588,5525,09-11-2025,0,Horror;Kids
200351,30,Male,UK,English,Premium,02-07-2025,12.99,59.77,3,35.36,Drama,Desktop,3,3.41,2,-0.5,12.29,0.089,14.84,5472,5977,5631,29-10-2025,0,Drama;Kids
200352,22,Male,India,Spanish,Free,05-05-2022,0,41.65,6,37.66,Thriller,TV,9,4.81,2,0.8,8.54,0.008,7.05,5458,5917,5212,16-10-2025,0,Thriller;Comedy
200353,36,Male,USA,Telugu,Standard,26-05-2021,7.99,84.68,2,29.03,Drama,Mobile,3,3.2,5,-0.54,13.02,0.157,24.68,5820,5939,5102,10-11-2025,0,Drama;Thriller
200354,18,Female,India,French,Standard,06-07-2022,7.99,26.35,4,26.74,Romance,Mobile,9,2.99,0,-0.07,23.89,0.006,4.45,5045,5342,5789,05-11-2025,0,Romance;Kids
200355,30,Female,USA,Tamil,Standard,16-03-2022,7.99,47.14,3,42.59,Drama,Mobile,4,4.37,1,0.48,18.06,0.092,12.26,5038,5474,5708,09-09-2025,1,Drama;Comedy
200356,22,Male,India,English,Free,02-07-2020,0,11.23,1,32.76,Drama,TV,8,3.45,1,-1,11.54,0.085,5.35,5676,5807,5589,07-11-2025,0,Drama;Thriller
200357,26,Male,USA,Hindi,Premium,02-11-2021,12.99,47.96,8,34.2,Thriller,Mobile,3,3.8,0,0.77,11.02,0.051,4.99,5593,5397,5338,06-11-2025,0,Thriller;Documentary
200358,30,Female,USA,Hindi,Basic,07-04-2022,3.99,35.53,6,37.8,Kids,Desktop,3,3.61,3,1,9.74,0.116,5.55,5341,5426,5333,12-10-2025,0,Kids;Action
200359,22,Other,USA,English,Standard,08-02-2021,7.99,81.57,6,37.65,Drama,Mobile,5,3.01,1,0.27,3.53,0.029,10.02,5570,5045,5205,09-11-2025,0,Drama;Romance
200360,50,Female,USA,Hindi,Basic,24-11-2020,3.99,26.43,7,20.71,Drama,TV,8,3.75,3,0.18,9.1,0.083,3.67,5302,5343,5487,05-11-2025,0,Drama;Kids
200361,20,Male,USA,Hindi,Basic,23-06-2025,3.99,77.56,7,47.86,Romance,Mobile,3,4.56,1,0.23,16.05,0.005,9.15,5635,5691,5229,12-10-2025,0,Romance;Drama
200362,50,Male,UAE,English,Standard,08-06-2023,7.99,14.65,4,36.21,Thriller,Mobile,4,4.4,2,0.33,6.41,0.001,3.5,5707,5734,5189,05-11-2025,0,Thriller;Romance
200363,32,Male,India,Tamil,Basic,14-07-2025,3.99,27.86,3,32.97,Kids,Mobile,8,3.94,1,-0.24,10.32,0.008,7.83,5193,5887,5099,23-10-2025,0,Kids;Documentary
200364,20,Female,UAE,Hindi,Free,04-02-2024,0,16.97,7,39.31,Drama,Mobile,3,4.47,5,-0.47,5.29,0.049,2.25,5914,5017,5934,11-11-2025,0,Drama;Thriller
200365,32,Male,India,French,Free,12-06-2022,0,52.49,0,37.37,Action,Mobile,3,3.16,1,-0.01,16.71,0.057,46.81,5898,5219,5936,12-10-2025,0,Action;Kids
200366,45,Female,India,English,Basic,12-05-2020,3.99,30.7,5,42.67,Drama,TV,2,3.6,5,0.29,4.36,0.164,6.05,5616,5596,5411,09-11-2025,0,Drama;Horror
200367,19,Male,India,English,Standard,26-06-2020,7.99,36.34,5,40.38,Drama,Mobile,7,4.04,0,-0.4,15.56,0.017,4.93,5624,5191,5954,03-10-2025,0,Drama;Thriller
200368,50,Female,India,Hindi,Premium,12-08-2020,12.99,22.49,7,42.18,Action,TV,2,3.72,2,-0.61,18.17,0.071,2.5,5132,5391,5730,10-11-2025,0,Action;Thriller
200369,19,Female,UK,English,Free,14-02-2021,0,43.63,2,48.51,Action,Desktop,6,3.65,1,-0.06,10.06,0.017,11.85,5608,5439,5460,06-11-2025,0,Action;Comedy
200370,19,Female,UK,Hindi,Basic,10-11-2022,3.99,7.24,8,43.84,Romance,Mobile,5,3.08,2,-0.6,7.88,0.11,0.95,5595,5644,5194,08-11-2025,0,Romance;Romance
200371,26,Male,UK,Tamil,Free,27-09-2021,0,44.81,5,33.4,Comedy,TV,6,2.55,1,0.6,14.85,0.385,8.58,5468,5497,5555,06-11-2025,0,Comedy;Horror
200372,20,Male,India,English,Free,29-01-2020,0,25.09,3,23.77,Thriller,TV,2,4.29,2,-1,21.61,0.04,7.41,5170,5799,5890,09-11-2025,0,Thriller;Kids
200373,45,Male,India,Hindi,Standard,26-03-2024,7.99,34.92,8,51.68,Comedy,Mobile,10,3.95,2,-0.5,20.05,0.016,4.21,5561,5094,5636,09-10-2025,0,Comedy;Thriller
200374,32,Female,India,Hindi,Standard,21-10-2025,7.99,41.42,8,32.62,Horror,Desktop,3,4.34,1,1,11.56,0.144,3.73,5945,5095,5020,08-11-2025,0,Horror;Action
200375,22,Female,India,English,Free,11-09-2021,0,21.5,0,30.27,Comedy,Mobile,6,3.54,2,0.07,6.7,0,25.21,5885,5696,5931,01-11-2025,0,Comedy;Documentary
200376,18,Female,India,Spanish,Basic,30-10-2021,3.99,30.28,8,17.63,Comedy,Mobile,5,3.37,5,0.31,10.61,0.131,3.26,5647,5644,5311,10-11-2025,0,Comedy;Thriller
200377,22,Female,India,Telugu,Free,22-01-2020,0,2.82,7,38.38,Comedy,TV,7,3.8,6,0.12,1.86,0.194,0.33,5265,5082,5842,25-10-2025,0,Comedy;Kids
200378,18,Female,India,Hindi,Standard,26-03-2021,7.99,111.08,7,36.49,Thriller,Mobile,6,4.31,2,-0.18,8.67,0.02,12.69,5199,5340,5840,04-11-2025,0,Thriller;Horror
200379,50,Male,USA,Hindi,Premium,20-11-2020,12.99,25.42,1,19.85,Comedy,Mobile,7,3.66,3,0.86,14.7,0.024,11.63,5283,5808,5680,04-10-2025,0,Comedy;Romance
200380,24,Female,UK,English,Free,23-01-2021,0,11.02,6,39.53,Kids,Mobile,4,4.28,2,-0.14,9.79,0.027,1.76,5405,5360,5558,06-11-2025,0,Kids;Thriller
200381,22,Male,Australia,Spanish,Basic,12-01-2023,3.99,31.82,8,30.02,Comedy,Desktop,7,3.2,4,-0.3,8.4,0.076,3.19,5547,5112,5996,09-11-2025,0,Comedy;Thriller
200382,30,Male,Canada,Hindi,Premium,29-02-2020,12.99,122.72,7,61.9,Kids,Desktop,2,3.7,4,0.59,11.67,0.004,13.64,5856,5303,5735,07-11-2025,0,Kids;Drama
200383,30,Female,USA,Tamil,Premium,13-06-2021,12.99,86.09,4,29.31,Drama,Mobile,6,3.76,2,-0.96,10.38,0.09,18.58,5480,5818,5079,29-10-2025,0,Drama;Thriller
200384,28,Male,India,Telugu,Basic,14-03-2023,3.99,16.4,8,30.65,Action,TV,7,4.54,1,0.03,16.53,0.103,1.67,5204,5919,5170,01-11-2025,0,Action;Romance
200385,20,Male,USA,English,Free,03-09-2021,0,70.95,3,26.25,Kids,Desktop,5,3.92,2,-0.11,4.04,0.026,14.28,5471,5051,5914,27-10-2025,0,Kids;Documentary
200386,18,Female,UK,Telugu,Free,15-08-2024,0,23.34,3,47.78,Drama,Mobile,4,4.85,2,0.02,15.16,0.066,6.84,5932,5806,5246,11-11-2025,0,Drama;Drama
200387,18,Male,India,English,Standard,06-03-2020,7.99,177.94,5,31.27,Horror,Mobile,5,2.99,1,-0.09,11.72,0.035,27.45,5753,5905,5783,03-11-2025,0,Horror;Drama
200388,40,Female,India,English,Basic,03-04-2020,3.99,54.91,8,27.75,Thriller,TV,2,3.88,4,0.43,14.61,0.127,6.75,5349,5701,5979,16-10-2025,0,Thriller;Thriller
200389,36,Male,UAE,English,Free,20-12-2020,0,39.55,9,42.07,Kids,Desktop,8,3.91,2,0.86,3.67,0.005,3.91,5835,5720,5472,10-11-2025,0,Kids;Thriller
200390,20,Male,India,French,Standard,27-12-2020,7.99,28.5,7,21.2,Action,Desktop,5,4.17,0,0.48,17.3,0.024,3.04,5043,5661,5099,11-11-2025,0,Action;Action
200391,26,Male,USA,Telugu,Free,01-04-2021,0,4.65,4,41.25,Comedy,Mobile,6,3.31,3,0,15.26,0.017,0.99,5776,5777,5322,30-10-2025,0,Comedy;Kids
200392,28,Male,USA,Hindi,Standard,12-02-2024,7.99,24.78,3,52.81,Drama,Mobile,5,4.81,1,0.58,22.04,0.042,5.53,5482,5884,5141,08-11-2025,0,Drama;Kids
200393,26,Female,India,Tamil,Basic,16-06-2024,3.99,70.19,9,40.67,Comedy,Mobile,6,3.81,4,0.65,7,0.001,6.42,5377,5281,5109,02-09-2025,1,Comedy;Romance
200394,50,Male,India,Hindi,Free,04-04-2020,0,31.98,4,41.38,Drama,Mobile,8,3.15,2,0.42,8.49,0.115,5.2,5078,5113,5313,05-09-2025,1,Drama;Documentary
200395,50,Female,India,French,Standard,03-06-2022,7.99,17.03,5,43.7,Drama,Mobile,7,3.79,4,0.83,1.29,0.019,2.29,5036,5036,5649,30-09-2025,0,Drama;Kids
200396,26,Male,India,English,Basic,26-03-2025,3.99,124.82,5,52.1,Drama,TV,0,3.61,5,-1,7.06,0.001,20.92,5383,5623,5121,21-10-2025,0,Drama;Romance
200397,26,Female,India,English,Premium,08-04-2023,12.99,74.79,6,47.1,Comedy,Mobile,4,5,2,0.22,20.61,0.396,8.79,5816,5683,5099,31-10-2025,0,Comedy;Horror
200398,45,Female,UAE,English,Standard,02-03-2021,7.99,65.55,5,39.4,Romance,Desktop,7,4.43,0,0.38,13.77,0.009,9.66,5174,5078,5578,08-11-2025,0,Romance;Horror
200399,20,Female,India,Tamil,Basic,20-07-2023,3.99,60.31,6,44.04,Drama,Mobile,7,3.83,4,-0.69,7.64,0.217,10.08,5928,5849,5494,08-11-2025,0,Drama;Comedy
200400,26,Male,India,Tamil,Standard,07-04-2021,7.99,30.91,6,26.14,Drama,Mobile,2,3.73,1,0.33,12.8,0.008,3.68,5647,5540,5144,21-10-2025,0,Drama;Documentary
200401,30,Male,India,English,Basic,25-07-2021,3.99,95.61,5,42.76,Action,Mobile,3,4.37,3,0.75,11.63,0.053,14.6,5330,5960,5110,03-11-2025,0,Action;Comedy
200402,36,Male,Canada,English,Premium,04-06-2023,12.99,14.95,4,24.94,Drama,Mobile,9,4.4,3,0.07,1,0.041,3.26,5652,5045,5484,27-10-2025,0,Drama;Romance
200403,36,Female,India,Telugu,Basic,04-04-2022,3.99,61.21,4,31.33,Drama,Mobile,7,2.05,1,0.59,1.63,0.017,14.12,5055,5873,5130,06-11-2025,0,Drama;Thriller
200404,19,Male,India,English,Standard,08-10-2020,7.99,254.28,5,5,Drama,Tablet,8,4.19,4,0.81,18.64,0.295,34.69,5764,5952,5400,10-11-2025,0,Drama;Drama
200405,24,Female,UAE,Hindi,Free,16-04-2024,0,3.95,5,39.01,Kids,Desktop,4,3.82,3,1,16.42,0.098,0.58,5279,5304,5840,07-11-2025,0,Kids;Action
200406,50,Female,UAE,French,Basic,07-08-2024,3.99,10.24,9,28.56,Documentary,Mobile,2,3.01,1,0.9,3.09,0.225,0.98,5459,5392,5506,10-11-2025,0,Documentary;Horror
200407,18,Male,India,English,Standard,06-10-2024,7.99,104.52,7,46.11,Comedy,Mobile,6,4.33,1,1,11.24,0.062,12.34,5692,5654,5769,27-10-2025,0,Comedy;Thriller
200408,40,Female,UAE,English,Standard,09-06-2020,7.99,9.35,4,38.9,Action,Desktop,2,5,4,-0.1,7.71,0.175,1.71,5525,5015,5210,30-10-2025,0,Action;Documentary
200409,18,Male,India,Hindi,Basic,09-05-2022,3.99,57.62,1,46.24,Thriller,Mobile,4,4.13,0,-0.03,18.53,0.187,25.84,5716,5640,5758,11-11-2025,0,Thriller;Horror
200410,24,Male,India,Telugu,Basic,07-03-2021,3.99,40.34,4,24.16,Action,Mobile,9,4.46,2,-1,14.69,0.03,7.32,5455,5167,5361,02-11-2025,0,Action;Documentary
200411,40,Female,India,Hindi,Standard,09-03-2025,7.99,84.96,6,45.38,Action,Mobile,4,4.88,1,-0.44,5.37,0.041,10.36,5821,5665,5154,22-10-2025,0,Action;Drama
200412,45,Female,India,French,Premium,21-02-2024,12.99,41.07,4,56.06,Action,Desktop,3,3.3,1,0.93,12.72,0.068,7.11,5575,5063,5940,31-10-2025,0,Action;Documentary
200413,20,Female,UK,English,Free,11-08-2021,0,23.45,4,42.64,Comedy,Mobile,4,2.69,3,-0.16,11.75,0.11,4.89,5492,5571,5645,04-11-2025,0,Comedy;Romance
200414,22,Male,India,Hindi,Basic,31-01-2025,3.99,42.15,10,42.9,Drama,Mobile,2,4.19,4,0.44,11.77,0.047,3.51,5074,5203,5533,08-11-2025,0,Drama;Kids
200415,20,Male,India,Hindi,Basic,14-06-2023,3.99,73.86,6,36.7,Thriller,Desktop,7,3.65,1,0.34,8.94,0.01,10.13,5455,5157,5547,21-10-2025,0,Thriller;Documentary
200416,18,Female,UK,Telugu,Premium,01-05-2021,12.99,28.95,5,29.75,Kids,Mobile,7,2.98,2,0.94,12.15,0.023,4.66,5819,5515,5360,06-11-2025,0,Kids;Thriller
200417,18,Female,UK,English,Free,06-05-2020,0,18.02,1,42.61,Thriller,Mobile,2,3.75,0,-1,6.9,0.418,7.6,5954,5551,5988,23-10-2025,0,Thriller;Documentary
200418,40,Female,India,Telugu,Basic,22-10-2021,3.99,26.61,11,19.94,Documentary,Mobile,4,4.24,2,0.41,4.87,0.112,2.5,5155,5278,5310,27-10-2025,0,Documentary;Action
200419,40,Male,USA,Hindi,Standard,28-06-2020,7.99,125.51,3,30.82,Horror,Desktop,4,3.71,2,0.4,4.52,0.143,37.11,5519,5101,5474,26-10-2025,0,Horror;Kids
